"customer_id","no_of_days_rented","case"
450,"8 days 03:21:00","REMINDER EMAIL TO CUSTOMER"
274,"6 days 23:46:00","NO ACTION"
521,"20:43:00","NO ACTION"
427,"8 days 01:19:00","REMINDER EMAIL TO CUSTOMER"
147,"3 days 01:19:00","NO ACTION"
162,"1 day 05:04:00","NO ACTION"
142,"7 days 01:50:00","NO ACTION"
407,"7 days 02:19:00","NO ACTION"
363,"6 days 00:59:00","NO ACTION"
461,"8 days 21:30:00","REMINDER EMAIL TO CUSTOMER"
237,"4 days 02:38:00","NO ACTION"
13,"2 days 02:50:00","NO ACTION"
331,"3 days 03:44:00","NO ACTION"
313,"4 days 21:57:00","NO ACTION"
91,"7 days 20:29:00","NO ACTION"
459,"4 days 01:55:00","NO ACTION"
538,"5 days 19:14:00","NO ACTION"
193,"4 days 18:46:00","NO ACTION"
277,"3 days 23:25:00","NO ACTION"
266,"6 days 01:02:00","NO ACTION"
519,"1 day 23:00:00","NO ACTION"
587,"1 day 19:53:00","NO ACTION"
587,"23:42:00","NO ACTION"
488,"1 day 05:41:00","NO ACTION"
154,"20:23:00","NO ACTION"
560,"8 days 03:22:00","REMINDER EMAIL TO CUSTOMER"
368,"2 days 23:11:00","NO ACTION"
412,"4 days 22:54:00","NO ACTION"
493,"5 days 23:17:00","NO ACTION"
539,"3 days 01:08:00","NO ACTION"
24,"2 days 19:47:00","NO ACTION"
448,"8 days 02:41:00","REMINDER EMAIL TO CUSTOMER"
77,"6 days 21:25:00","NO ACTION"
531,"1 day 19:10:00","NO ACTION"
380,"19:53:00","NO ACTION"
497,"6 days 18:15:00","NO ACTION"
480,"23:59:00","NO ACTION"
204,"5 days 03:08:00","NO ACTION"
327,"9 days 05:32:00","REMINDER EMAIL TO CUSTOMER"
374,"7 days 18:50:00","NO ACTION"
355,"4 days 20:07:00","NO ACTION"
370,"6 days 18:31:00","NO ACTION"
121,"3 days 02:29:00","NO ACTION"
10,"4 days 18:33:00","NO ACTION"
94,NULL,"NO ACTION"
273,"19:02:00","NO ACTION"
14,"1 day 02:57:00","NO ACTION"
8,"8 days 03:01:00","REMINDER EMAIL TO CUSTOMER"
191,"1 day 02:38:00","NO ACTION"
390,"5 days 22:35:00","NO ACTION"
551,"6 days 20:19:00","NO ACTION"
340,"7 days 18:39:00","NO ACTION"
148,"8 days 19:53:00","REMINDER EMAIL TO CUSTOMER"
423,"6 days 00:53:00","NO ACTION"
110,"1 day 20:58:00","NO ACTION"
376,"1 day 05:37:00","NO ACTION"
405,"5 days 19:12:00","NO ACTION"
26,"1 day 00:51:00","NO ACTION"
434,"3 days 01:59:00","NO ACTION"
327,"6 days 23:48:00","NO ACTION"
323,"6 days 03:00:00","NO ACTION"
50,"9 days 05:01:00","REMINDER EMAIL TO CUSTOMER"
231,"6 days 00:55:00","NO ACTION"
551,"8 days 19:09:00","REMINDER EMAIL TO CUSTOMER"
482,"6 days 03:58:00","NO ACTION"
410,"9 days 02:12:00","REMINDER EMAIL TO CUSTOMER"
443,"4 days 03:19:00","NO ACTION"
507,"2 days 21:49:00","NO ACTION"
526,"7 days 20:12:00","NO ACTION"
319,"5 days 20:32:00","NO ACTION"
261,"2 days 21:50:00","NO ACTION"
109,"5 days 01:39:00","NO ACTION"
379,"3 days 23:05:00","NO ACTION"
473,"5 days 19:21:00","NO ACTION"
103,"9 days 04:31:00","REMINDER EMAIL TO CUSTOMER"
293,"7 days 20:50:00","NO ACTION"
581,"18:50:00","NO ACTION"
211,"7 days 20:39:00","NO ACTION"
596,"3 days 00:33:00","NO ACTION"
227,"5 days 23:00:00","NO ACTION"
42,NULL,"NO ACTION"
156,"7 days 20:56:00","NO ACTION"
188,"1 day 23:18:00","NO ACTION"
403,"6 days 05:45:00","NO ACTION"
461,"3 days 01:16:00","NO ACTION"
199,"5 days 23:49:00","NO ACTION"
476,"19:49:00","NO ACTION"
532,"7 days 18:43:00","NO ACTION"
204,"9 days 02:17:00","REMINDER EMAIL TO CUSTOMER"
383,"6 days 20:12:00","NO ACTION"
305,"3 days 22:31:00","NO ACTION"
205,"5 days 04:29:00","NO ACTION"
450,"2 days 00:58:00","NO ACTION"
161,"8 days 20:14:00","REMINDER EMAIL TO CUSTOMER"
541,"2 days 19:02:00","NO ACTION"
309,"7 days 19:05:00","NO ACTION"
596,NULL,"NO ACTION"
138,"4 days 23:24:00","NO ACTION"
259,"9 days 05:03:00","REMINDER EMAIL TO CUSTOMER"
347,"3 days 23:12:00","NO ACTION"
448,"9 days 02:48:00","REMINDER EMAIL TO CUSTOMER"
402,"1 day 02:24:00","NO ACTION"
241,"20:02:00","NO ACTION"
282,NULL,"NO ACTION"
550,"8 days 23:00:00","REMINDER EMAIL TO CUSTOMER"
117,"4 days 05:45:00","NO ACTION"
198,"3 days 21:09:00","NO ACTION"
518,"3 days 03:59:00","NO ACTION"
468,"3 days 00:16:00","NO ACTION"
505,"5 days 05:59:00","NO ACTION"
368,"7 days 05:46:00","NO ACTION"
46,"3 days 19:31:00","NO ACTION"
136,"4 days 00:33:00","NO ACTION"
559,"1 day 22:47:00","NO ACTION"
422,NULL,"NO ACTION"
42,"3 days 23:53:00","NO ACTION"
598,"9 days 04:49:00","REMINDER EMAIL TO CUSTOMER"
153,"6 days 19:51:00","NO ACTION"
28,"4 days 23:45:00","NO ACTION"
379,"3 days 01:20:00","NO ACTION"
331,"6 days 05:26:00","NO ACTION"
490,"2 days 01:25:00","NO ACTION"
461,"5 days 02:46:00","NO ACTION"
322,"1 day 00:04:00","NO ACTION"
514,"23:19:00","NO ACTION"
115,"4 days 23:22:00","NO ACTION"
359,"7 days 19:07:00","NO ACTION"
142,NULL,"NO ACTION"
238,"3 days 21:51:00","NO ACTION"
262,"1 day 22:21:00","NO ACTION"
306,"3 days 18:39:00","NO ACTION"
590,NULL,"NO ACTION"
346,"1 day 03:43:00","NO ACTION"
20,"5 days 19:39:00","NO ACTION"
103,"6 days 23:31:00","NO ACTION"
389,"6 days 18:38:00","NO ACTION"
127,"6 days 05:35:00","NO ACTION"
62,"6 days 01:43:00","NO ACTION"
520,"5 days 18:52:00","NO ACTION"
418,"6 days 21:41:00","NO ACTION"
103,"6 days 22:20:00","NO ACTION"
399,"5 days 00:15:00","NO ACTION"
597,"4 days 02:33:00","NO ACTION"
416,"9 days 03:58:00","REMINDER EMAIL TO CUSTOMER"
139,"8 days 18:09:00","REMINDER EMAIL TO CUSTOMER"
226,"2 days 03:04:00","NO ACTION"
259,"2 days 02:09:00","NO ACTION"
188,"20:07:00","NO ACTION"
562,"22:09:00","NO ACTION"
433,"3 days 19:22:00","NO ACTION"
142,"5 days 20:26:00","NO ACTION"
167,"4 days 19:50:00","NO ACTION"
149,"5 days 23:03:00","NO ACTION"
577,"3 days 02:46:00","NO ACTION"
414,"4 days 02:39:00","NO ACTION"
181,"1 day 01:24:00","NO ACTION"
173,"3 days 02:11:00","NO ACTION"
342,"1 day 03:42:00","NO ACTION"
114,"5 days 05:01:00","NO ACTION"
502,"6 days 05:47:00","NO ACTION"
469,"2 days 02:40:00","NO ACTION"
385,"6 days 19:29:00","NO ACTION"
285,"2 days 04:44:00","NO ACTION"
493,"7 days 04:07:00","NO ACTION"
28,"18:15:00","NO ACTION"
520,"3 days 19:40:00","NO ACTION"
308,"2 days 20:42:00","NO ACTION"
455,"3 days 21:53:00","NO ACTION"
193,"6 days 22:41:00","NO ACTION"
275,"8 days 01:01:00","REMINDER EMAIL TO CUSTOMER"
107,NULL,"NO ACTION"
83,"19:57:00","NO ACTION"
488,"18:20:00","NO ACTION"
74,"4 days 04:03:00","NO ACTION"
138,"2 days 02:00:00","NO ACTION"
433,"7 days 21:56:00","NO ACTION"
582,"4 days 03:49:00","NO ACTION"
315,"9 days 00:39:00","REMINDER EMAIL TO CUSTOMER"
375,"3 days 20:48:00","NO ACTION"
553,"5 days 01:22:00","NO ACTION"
563,"3 days 22:44:00","NO ACTION"
293,"5 days 22:09:00","NO ACTION"
6,"8 days 03:30:00","REMINDER EMAIL TO CUSTOMER"
209,"8 days 23:53:00","REMINDER EMAIL TO CUSTOMER"
303,"8 days 00:19:00","REMINDER EMAIL TO CUSTOMER"
25,"1 day 22:50:00","NO ACTION"
147,"1 day 20:45:00","NO ACTION"
366,"22:03:00","NO ACTION"
307,"2 days 05:24:00","NO ACTION"
82,"7 days 00:50:00","NO ACTION"
187,"2 days 18:01:00","NO ACTION"
410,"23:36:00","NO ACTION"
443,"2 days 00:25:00","NO ACTION"
163,"8 days 20:50:00","REMINDER EMAIL TO CUSTOMER"
331,"5 days 18:39:00","NO ACTION"
468,"6 days 22:45:00","NO ACTION"
432,"3 days 18:36:00","NO ACTION"
68,"3 days 02:52:00","NO ACTION"
123,"2 days 03:48:00","NO ACTION"
516,"7 days 04:35:00","NO ACTION"
393,"1 day 23:25:00","NO ACTION"
114,"1 day 21:31:00","NO ACTION"
19,"21:13:00","NO ACTION"
167,"5 days 18:27:00","NO ACTION"
355,"2 days 19:29:00","NO ACTION"
23,NULL,"NO ACTION"
400,"3 days 04:33:00","NO ACTION"
169,"23:59:00","NO ACTION"
346,"2 days 01:08:00","NO ACTION"
98,"7 days 23:30:00","NO ACTION"
137,"21:45:00","NO ACTION"
211,"5 days 03:30:00","NO ACTION"
582,"2 days 23:52:00","NO ACTION"
197,"8 days 00:13:00","REMINDER EMAIL TO CUSTOMER"
148,"6 days 01:38:00","NO ACTION"
111,NULL,"NO ACTION"
282,"9 days 00:54:00","REMINDER EMAIL TO CUSTOMER"
30,"8 days 20:26:00","REMINDER EMAIL TO CUSTOMER"
513,"6 days 04:02:00","NO ACTION"
223,"9 days 05:37:00","REMINDER EMAIL TO CUSTOMER"
69,"2 days 20:32:00","NO ACTION"
334,"4 days 21:01:00","NO ACTION"
170,"9 days 01:40:00","REMINDER EMAIL TO CUSTOMER"
465,"5 days 21:02:00","NO ACTION"
345,"3 days 02:51:00","NO ACTION"
527,"9 days 05:52:00","REMINDER EMAIL TO CUSTOMER"
232,"2 days 03:20:00","NO ACTION"
280,"6 days 00:23:00","NO ACTION"
347,"20:10:00","NO ACTION"
108,"8 days 21:13:00","REMINDER EMAIL TO CUSTOMER"
444,"6 days 21:23:00","NO ACTION"
474,"8 days 21:34:00","REMINDER EMAIL TO CUSTOMER"
517,"7 days 04:06:00","NO ACTION"
107,"9 days 00:01:00","REMINDER EMAIL TO CUSTOMER"
469,"8 days 21:49:00","REMINDER EMAIL TO CUSTOMER"
149,"4 days 04:54:00","NO ACTION"
372,"23:16:00","NO ACTION"
353,"6 days 22:07:00","NO ACTION"
546,"7 days 03:45:00","NO ACTION"
76,"9 days 02:52:00","REMINDER EMAIL TO CUSTOMER"
54,"1 day 04:49:00","NO ACTION"
556,"4 days 03:33:00","NO ACTION"
313,"7 days 02:59:00","NO ACTION"
557,"8 days 01:42:00","REMINDER EMAIL TO CUSTOMER"
57,"5 days 19:28:00","NO ACTION"
506,"3 days 18:46:00","NO ACTION"
561,"4 days 00:09:00","NO ACTION"
130,"8 days 19:56:00","REMINDER EMAIL TO CUSTOMER"
218,"3 days 23:49:00","NO ACTION"
595,"2 days 20:59:00","NO ACTION"
29,NULL,"NO ACTION"
302,"3 days 19:34:00","NO ACTION"
480,"6 days 03:40:00","NO ACTION"
279,"8 days 19:35:00","REMINDER EMAIL TO CUSTOMER"
462,"4 days 18:21:00","NO ACTION"
297,"2 days 02:09:00","NO ACTION"
215,"2 days 19:59:00","NO ACTION"
500,"3 days 23:00:00","NO ACTION"
545,"1 day 05:50:00","NO ACTION"
148,"7 days 20:02:00","NO ACTION"
499,"6 days 04:15:00","NO ACTION"
503,"6 days 21:59:00","NO ACTION"
22,"7 days 01:41:00","NO ACTION"
599,"9 days 00:44:00","REMINDER EMAIL TO CUSTOMER"
62,"1 day 23:23:00","NO ACTION"
153,"4 days 01:32:00","NO ACTION"
567,"9 days 02:51:00","REMINDER EMAIL TO CUSTOMER"
264,"7 days 22:33:00","NO ACTION"
186,"1 day 21:13:00","NO ACTION"
420,"4 days 20:26:00","NO ACTION"
66,"8 days 23:20:00","REMINDER EMAIL TO CUSTOMER"
103,"5 days 18:23:00","NO ACTION"
113,"5 days 00:22:00","NO ACTION"
579,"21:37:00","NO ACTION"
81,"1 day 00:35:00","NO ACTION"
6,"5 days 02:10:00","NO ACTION"
458,"6 days 00:33:00","NO ACTION"
544,"4 days 23:21:00","NO ACTION"
279,"4 days 21:33:00","NO ACTION"
484,"2 days 22:09:00","NO ACTION"
454,"5 days 03:29:00","NO ACTION"
256,"8 days 20:29:00","REMINDER EMAIL TO CUSTOMER"
215,"1 day 00:41:00","NO ACTION"
184,"1 day 23:14:00","NO ACTION"
305,"9 days 04:27:00","REMINDER EMAIL TO CUSTOMER"
461,"8 days 00:47:00","REMINDER EMAIL TO CUSTOMER"
287,"9 days 04:36:00","REMINDER EMAIL TO CUSTOMER"
584,"7 days 04:15:00","NO ACTION"
70,"6 days 21:10:00","NO ACTION"
569,"3 days 18:17:00","NO ACTION"
60,"5 days 20:41:00","NO ACTION"
3,"3 days 00:11:00","NO ACTION"
270,"4 days 23:41:00","NO ACTION"
123,"6 days 01:06:00","NO ACTION"
302,"8 days 22:46:00","REMINDER EMAIL TO CUSTOMER"
525,"7 days 18:24:00","NO ACTION"
105,"6 days 05:12:00","NO ACTION"
207,"4 days 05:52:00","NO ACTION"
370,"5 days 03:36:00","NO ACTION"
453,"7 days 19:28:00","NO ACTION"
408,"2 days 20:55:00","NO ACTION"
286,"5 days 23:01:00","NO ACTION"
580,"7 days 21:04:00","NO ACTION"
93,"23:53:00","NO ACTION"
60,"1 day 00:23:00","NO ACTION"
497,"2 days 21:04:00","NO ACTION"
576,"1 day 04:26:00","NO ACTION"
4,"4 days 03:04:00","NO ACTION"
380,"3 days 00:09:00","NO ACTION"
172,"5 days 19:23:00","NO ACTION"
563,"7 days 05:39:00","NO ACTION"
214,"1 day 02:18:00","NO ACTION"
262,"22:34:00","NO ACTION"
240,"1 day 05:11:00","NO ACTION"
160,"4 days 21:48:00","NO ACTION"
298,"1 day 21:05:00","NO ACTION"
43,NULL,"NO ACTION"
214,NULL,"NO ACTION"
114,"5 days 18:13:00","NO ACTION"
251,"3 days 02:37:00","NO ACTION"
80,"7 days 00:26:00","NO ACTION"
60,"6 days 20:43:00","NO ACTION"
353,"1 day 22:54:00","NO ACTION"
451,"2 days 18:26:00","NO ACTION"
578,"7 days 03:57:00","NO ACTION"
439,"8 days 18:33:00","REMINDER EMAIL TO CUSTOMER"
471,"6 days 19:44:00","NO ACTION"
359,NULL,"NO ACTION"
334,"19:30:00","NO ACTION"
36,"9 days 04:26:00","REMINDER EMAIL TO CUSTOMER"
22,"1 day 20:50:00","NO ACTION"
131,"4 days 05:31:00","NO ACTION"
388,"4 days 21:35:00","NO ACTION"
346,"6 days 23:25:00","NO ACTION"
223,"23:16:00","NO ACTION"
291,"5 days 18:02:00","NO ACTION"
351,"8 days 05:22:00","REMINDER EMAIL TO CUSTOMER"
487,"1 day 03:51:00","NO ACTION"
586,"8 days 03:31:00","REMINDER EMAIL TO CUSTOMER"
73,"20:45:00","NO ACTION"
38,"5 days 18:15:00","NO ACTION"
334,"6 days 23:04:00","NO ACTION"
211,"7 days 19:25:00","NO ACTION"
112,"6 days 04:53:00","NO ACTION"
210,"3 days 21:10:00","NO ACTION"
321,"6 days 03:33:00","NO ACTION"
90,"9 days 02:41:00","REMINDER EMAIL TO CUSTOMER"
293,"7 days 05:41:00","NO ACTION"
353,"6 days 20:56:00","NO ACTION"
109,"3 days 19:38:00","NO ACTION"
413,"4 days 02:15:00","NO ACTION"
103,"4 days 23:47:00","NO ACTION"
169,"8 days 03:56:00","REMINDER EMAIL TO CUSTOMER"
61,"3 days 22:58:00","NO ACTION"
31,"7 days 20:24:00","NO ACTION"
168,"7 days 02:53:00","NO ACTION"
586,"5 days 05:48:00","NO ACTION"
491,"7 days 00:30:00","NO ACTION"
206,"6 days 02:40:00","NO ACTION"
112,"8 days 20:21:00","REMINDER EMAIL TO CUSTOMER"
105,"7 days 00:40:00","NO ACTION"
259,"6 days 01:23:00","NO ACTION"
554,"6 days 00:34:00","NO ACTION"
200,"4 days 00:21:00","NO ACTION"
503,"19:25:00","NO ACTION"
94,"1 day 22:23:00","NO ACTION"
506,"7 days 19:44:00","NO ACTION"
300,NULL,"NO ACTION"
93,"1 day 22:43:00","NO ACTION"
380,"18:56:00","NO ACTION"
395,"4 days 22:39:00","NO ACTION"
501,"7 days 03:36:00","NO ACTION"
552,"1 day 05:16:00","NO ACTION"
516,"1 day 00:30:00","NO ACTION"
56,"6 days 00:45:00","NO ACTION"
322,"8 days 20:31:00","REMINDER EMAIL TO CUSTOMER"
71,"6 days 05:41:00","NO ACTION"
356,"6 days 02:46:00","NO ACTION"
220,"20:31:00","NO ACTION"
91,"4 days 00:22:00","NO ACTION"
46,"4 days 05:27:00","NO ACTION"
206,"4 days 19:42:00","NO ACTION"
421,NULL,"NO ACTION"
297,"6 days 05:46:00","NO ACTION"
351,"6 days 04:52:00","NO ACTION"
432,"5 days 22:18:00","NO ACTION"
56,NULL,"NO ACTION"
86,"5 days 01:43:00","NO ACTION"
408,"5 days 03:44:00","NO ACTION"
208,NULL,"NO ACTION"
276,"5 days 01:45:00","NO ACTION"
599,"1 day 20:17:00","NO ACTION"
456,"7 days 22:34:00","NO ACTION"
154,"4 days 23:05:00","NO ACTION"
26,"9 days 02:08:00","REMINDER EMAIL TO CUSTOMER"
504,"8 days 02:41:00","REMINDER EMAIL TO CUSTOMER"
478,"5 days 01:34:00","NO ACTION"
599,"3 days 00:21:00","NO ACTION"
503,"4 days 23:55:00","NO ACTION"
416,"18:56:00","NO ACTION"
323,"4 days 22:22:00","NO ACTION"
193,NULL,"NO ACTION"
147,"7 days 02:14:00","NO ACTION"
118,"19:46:00","NO ACTION"
412,"3 days 01:15:00","NO ACTION"
512,"5 days 04:50:00","NO ACTION"
302,"3 days 20:36:00","NO ACTION"
295,NULL,"NO ACTION"
127,"7 days 01:00:00","NO ACTION"
83,"5 days 03:36:00","NO ACTION"
38,"7 days 03:12:00","NO ACTION"
74,"6 days 04:14:00","NO ACTION"
229,"1 day 01:16:00","NO ACTION"
126,"21:58:00","NO ACTION"
200,"7 days 19:17:00","NO ACTION"
139,"2 days 23:23:00","NO ACTION"
59,"8 days 05:04:00","REMINDER EMAIL TO CUSTOMER"
43,NULL,"NO ACTION"
246,"2 days 21:25:00","NO ACTION"
381,"7 days 19:58:00","NO ACTION"
380,"2 days 02:42:00","NO ACTION"
575,"22:19:00","NO ACTION"
496,"1 day 05:04:00","NO ACTION"
199,"5 days 18:22:00","NO ACTION"
17,"9 days 01:25:00","REMINDER EMAIL TO CUSTOMER"
144,"8 days 20:24:00","REMINDER EMAIL TO CUSTOMER"
356,"4 days 05:02:00","NO ACTION"
423,"2 days 00:13:00","NO ACTION"
112,"4 days 19:47:00","NO ACTION"
356,"6 days 04:32:00","NO ACTION"
46,"5 days 22:18:00","NO ACTION"
361,"8 days 22:41:00","REMINDER EMAIL TO CUSTOMER"
273,"6 days 02:51:00","NO ACTION"
416,"3 days 03:56:00","NO ACTION"
351,"3 days 03:34:00","NO ACTION"
158,"1 day 04:43:00","NO ACTION"
8,"2 days 03:10:00","NO ACTION"
408,"7 days 23:12:00","NO ACTION"
436,"6 days 20:17:00","NO ACTION"
241,"4 days 01:29:00","NO ACTION"
267,"6 days 01:03:00","NO ACTION"
276,"5 days 05:15:00","NO ACTION"
113,"5 days 22:13:00","NO ACTION"
262,"2 days 18:11:00","NO ACTION"
202,"2 days 21:13:00","NO ACTION"
189,"8 days 00:52:00","REMINDER EMAIL TO CUSTOMER"
254,"4 days 20:43:00","NO ACTION"
173,"9 days 03:31:00","REMINDER EMAIL TO CUSTOMER"
514,"6 days 04:51:00","NO ACTION"
130,"4 days 05:21:00","NO ACTION"
234,NULL,"NO ACTION"
419,"4 days 19:07:00","NO ACTION"
120,NULL,"NO ACTION"
412,"7 days 23:30:00","NO ACTION"
245,"7 days 00:20:00","NO ACTION"
247,"2 days 19:33:00","NO ACTION"
425,"6 days 22:03:00","NO ACTION"
543,"3 days 20:30:00","NO ACTION"
371,"4 days 02:11:00","NO ACTION"
123,"4 days 03:15:00","NO ACTION"
269,"2 days 20:23:00","NO ACTION"
350,"4 days 01:29:00","NO ACTION"
233,"6 days 20:31:00","NO ACTION"
445,"8 days 19:01:00","REMINDER EMAIL TO CUSTOMER"
581,"4 days 20:49:00","NO ACTION"
22,"1 day 05:53:00","NO ACTION"
579,NULL,"NO ACTION"
417,"1 day 22:03:00","NO ACTION"
158,"5 days 02:51:00","NO ACTION"
503,"1 day 19:03:00","NO ACTION"
203,"7 days 03:16:00","NO ACTION"
215,"1 day 02:52:00","NO ACTION"
43,"6 days 02:41:00","NO ACTION"
165,"5 days 00:38:00","NO ACTION"
158,"6 days 02:02:00","NO ACTION"
105,"4 days 21:34:00","NO ACTION"
585,"2 days 18:12:00","NO ACTION"
8,"2 days 04:30:00","NO ACTION"
166,"4 days 01:37:00","NO ACTION"
350,"6 days 04:31:00","NO ACTION"
446,"4 days 00:07:00","NO ACTION"
431,"4 days 00:18:00","NO ACTION"
171,"2 days 02:58:00","NO ACTION"
300,"4 days 02:00:00","NO ACTION"
45,"8 days 20:04:00","REMINDER EMAIL TO CUSTOMER"
9,NULL,"NO ACTION"
459,"4 days 01:20:00","NO ACTION"
444,"21:42:00","NO ACTION"
31,"4 days 22:32:00","NO ACTION"
348,"2 days 00:28:00","NO ACTION"
439,"3 days 22:14:00","NO ACTION"
274,"8 days 05:00:00","REMINDER EMAIL TO CUSTOMER"
308,"2 days 05:09:00","NO ACTION"
233,"1 day 02:43:00","NO ACTION"
492,"20:08:00","NO ACTION"
81,"1 day 02:44:00","NO ACTION"
371,"5 days 00:05:00","NO ACTION"
346,"5 days 18:18:00","NO ACTION"
311,"8 days 05:24:00","REMINDER EMAIL TO CUSTOMER"
346,"19:35:00","NO ACTION"
327,"5 days 21:04:00","NO ACTION"
30,"3 days 21:47:00","NO ACTION"
467,"2 days 03:23:00","NO ACTION"
401,"1 day 00:26:00","NO ACTION"
537,"6 days 23:40:00","NO ACTION"
349,"7 days 23:32:00","NO ACTION"
165,"9 days 04:08:00","REMINDER EMAIL TO CUSTOMER"
128,"9 days 00:49:00","REMINDER EMAIL TO CUSTOMER"
468,"2 days 20:15:00","NO ACTION"
283,"4 days 02:48:00","NO ACTION"
579,"7 days 19:50:00","NO ACTION"
294,"7 days 05:26:00","NO ACTION"
316,"1 day 01:20:00","NO ACTION"
571,"7 days 03:55:00","NO ACTION"
146,"6 days 22:29:00","NO ACTION"
215,"5 days 03:04:00","NO ACTION"
119,"2 days 23:40:00","NO ACTION"
89,"1 day 18:28:00","NO ACTION"
47,"3 days 22:49:00","NO ACTION"
163,"20:07:00","NO ACTION"
336,"2 days 18:48:00","NO ACTION"
482,"4 days 00:06:00","NO ACTION"
563,"4 days 03:39:00","NO ACTION"
469,"6 days 00:06:00","NO ACTION"
140,"2 days 03:50:00","NO ACTION"
500,"1 day 02:59:00","NO ACTION"
464,"3 days 03:25:00","NO ACTION"
192,"6 days 04:27:00","NO ACTION"
395,"1 day 23:37:00","NO ACTION"
575,"2 days 20:02:00","NO ACTION"
81,"2 days 03:29:00","NO ACTION"
465,"4 days 19:00:00","NO ACTION"
41,"4 days 23:27:00","NO ACTION"
256,"8 days 19:22:00","REMINDER EMAIL TO CUSTOMER"
215,NULL,"NO ACTION"
328,"4 days 23:53:00","NO ACTION"
256,"6 days 00:52:00","NO ACTION"
482,"2 days 18:39:00","NO ACTION"
296,"7 days 20:10:00","NO ACTION"
505,NULL,"NO ACTION"
306,"5 days 23:55:00","NO ACTION"
357,"3 days 19:30:00","NO ACTION"
251,"5 days 04:07:00","NO ACTION"
57,"8 days 21:24:00","REMINDER EMAIL TO CUSTOMER"
212,"7 days 19:30:00","NO ACTION"
577,"2 days 18:44:00","NO ACTION"
132,"5 days 04:27:00","NO ACTION"
41,NULL,"NO ACTION"
87,"1 day 01:44:00","NO ACTION"
559,"2 days 18:03:00","NO ACTION"
493,"4 days 05:17:00","NO ACTION"
482,"5 days 23:39:00","NO ACTION"
528,"7 days 21:57:00","NO ACTION"
383,"5 days 21:14:00","NO ACTION"
312,"8 days 23:00:00","REMINDER EMAIL TO CUSTOMER"
550,"1 day 05:58:00","NO ACTION"
81,"4 days 03:33:00","NO ACTION"
565,"6 days 03:29:00","NO ACTION"
91,"2 days 22:48:00","NO ACTION"
201,"2 days 20:26:00","NO ACTION"
321,"7 days 21:36:00","NO ACTION"
137,"4 days 05:17:00","NO ACTION"
87,"19:25:00","NO ACTION"
52,"8 days 04:12:00","REMINDER EMAIL TO CUSTOMER"
174,"4 days 19:49:00","NO ACTION"
438,"6 days 19:43:00","NO ACTION"
168,NULL,"NO ACTION"
342,"7 days 00:06:00","NO ACTION"
585,"7 days 21:42:00","NO ACTION"
15,"7 days 00:10:00","NO ACTION"
88,"5 days 18:09:00","NO ACTION"
596,"6 days 04:30:00","NO ACTION"
562,"4 days 00:46:00","NO ACTION"
226,"6 days 21:05:00","NO ACTION"
172,"7 days 01:08:00","NO ACTION"
267,"5 days 20:42:00","NO ACTION"
37,"1 day 03:33:00","NO ACTION"
59,"3 days 00:05:00","NO ACTION"
445,"4 days 21:56:00","NO ACTION"
2,"2 days 05:44:00","NO ACTION"
135,"8 days 04:50:00","REMINDER EMAIL TO CUSTOMER"
452,"3 days 02:43:00","NO ACTION"
456,"1 day 04:12:00","NO ACTION"
582,"9 days 01:30:00","REMINDER EMAIL TO CUSTOMER"
229,"7 days 20:56:00","NO ACTION"
93,"8 days 03:29:00","REMINDER EMAIL TO CUSTOMER"
557,"18:31:00","NO ACTION"
167,"1 day 02:48:00","NO ACTION"
327,"8 days 03:53:00","REMINDER EMAIL TO CUSTOMER"
589,"6 days 02:06:00","NO ACTION"
262,"4 days 20:19:00","NO ACTION"
497,"22:26:00","NO ACTION"
212,"3 days 00:04:00","NO ACTION"
522,"7 days 02:13:00","NO ACTION"
263,"9 days 04:20:00","REMINDER EMAIL TO CUSTOMER"
276,"2 days 23:58:00","NO ACTION"
541,"3 days 18:12:00","NO ACTION"
440,"2 days 23:54:00","NO ACTION"
151,"1 day","NO ACTION"
401,"20:46:00","NO ACTION"
75,"9 days 05:20:00","REMINDER EMAIL TO CUSTOMER"
477,"3 days 22:41:00","NO ACTION"
379,"7 days 21:46:00","NO ACTION"
237,"5 days 04:40:00","NO ACTION"
405,"21:59:00","NO ACTION"
176,"2 days 18:05:00","NO ACTION"
216,"1 day 05:38:00","NO ACTION"
361,"2 days 02:18:00","NO ACTION"
411,"2 days 05:36:00","NO ACTION"
194,"1 day 04:10:00","NO ACTION"
341,"7 days 05:43:00","NO ACTION"
382,"8 days 22:41:00","REMINDER EMAIL TO CUSTOMER"
86,"6 days 18:15:00","NO ACTION"
424,"7 days 22:45:00","NO ACTION"
210,"8 days 23:51:00","REMINDER EMAIL TO CUSTOMER"
462,"4 days 00:31:00","NO ACTION"
348,"1 day 23:14:00","NO ACTION"
43,"4 days 23:51:00","NO ACTION"
561,"5 days 02:27:00","NO ACTION"
580,"1 day 03:45:00","NO ACTION"
520,"7 days 18:03:00","NO ACTION"
386,"2 days 23:33:00","NO ACTION"
280,"7 days 21:54:00","NO ACTION"
446,"5 days 19:07:00","NO ACTION"
224,"4 days 19:30:00","NO ACTION"
540,"5 days 03:52:00","NO ACTION"
460,"1 day 01:07:00","NO ACTION"
